source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cell type]	characteristics[age]	characteristics[developmental stage]	characteristics[enrichment process]	characteristics[individual]	characteristics[sex]	characteristics[biological replicate]	material type	assay name	technology type	comment[instrument]	comment[label]	comment[fraction identifier]	comment[proteomics data acquisition method]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[collision energy]	comment[dissociation method]	comment[file uri]	comment[associated file uri]	comment[fragment mass tolerance]	comment[ms1 scan range]	comment[ms2 scan range]	comment[precursor mass tolerance]	comment[technical replicate]	comment[data file]	factor value[cell line]
PXD004701-Sample-66	Homo sapiens	Chest Wall	Invasive breast carcinoma of no special type	sum225	CVCL_5593	cell line	56Y	adult	not available	not available	Female	4	cell line	run261	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR219.wiff	guot_K160125_sw_BR219.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR219.wiff	sum225
PXD004701-Sample-67	Homo sapiens	pleural effusion	Breast carcinoma	sum229	CVCL_5594	cell line	not available	not available	not available	not available	Female	1	cell line	run262	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_L160226_BR193.wiff	guot_L160226_BR193.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_L160226_BR193.wiff	sum229
PXD004701-Sample-67	Homo sapiens	pleural effusion	Breast carcinoma	sum229	CVCL_5594	cell line	not available	not available	not available	not available	Female	2	cell line	run263	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR52.wiff	guot_K160125_sw_BR52.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR52.wiff	sum229
PXD004701-Sample-67	Homo sapiens	pleural effusion	Breast carcinoma	sum229	CVCL_5594	cell line	not available	not available	not available	not available	Female	3	cell line	run264	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR136.wiff	guot_K160125_sw_BR136.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR136.wiff	sum229
PXD004701-Sample-67	Homo sapiens	pleural effusion	Breast carcinoma	sum229	CVCL_5594	cell line	not available	not available	not available	not available	Female	4	cell line	run265	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR220.wiff	guot_K160125_sw_BR220.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR220.wiff	sum229
PXD004701-Sample-68	Homo sapiens	pleural effusion	Invasive breast lobular carcinoma	sum44	CVCL_3424	cell line	not available	not available	not available	not available	Female	2	cell line	run266	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR53.wiff	guot_K160125_sw_BR53.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR53.wiff	sum44
PXD004701-Sample-68	Homo sapiens	pleural effusion	Invasive breast lobular carcinoma	sum44	CVCL_3424	cell line	not available	not available	not available	not available	Female	3	cell line	run267	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_L160302_sw_BR138.wiff	guot_L160302_sw_BR138.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_L160302_sw_BR138.wiff	sum44
PXD004701-Sample-68	Homo sapiens	pleural effusion	Invasive breast lobular carcinoma	sum44	CVCL_3424	cell line	not available	not available	not available	not available	Female	4	cell line	run268	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR221.wiff	guot_K160125_sw_BR221.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR221.wiff	sum44
PXD004701-Sample-69	Homo sapiens	pleural effusion	Breast carcinoma	sum52	CVCL_3425	cell line	not available	not available	not available	not available	Female	1	cell line	run269	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_L160226_BR194.wiff	guot_L160226_BR194.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_L160226_BR194.wiff	sum52
PXD004701-Sample-69	Homo sapiens	pleural effusion	Breast carcinoma	sum52	CVCL_3425	cell line	not available	not available	not available	not available	Female	2	cell line	run270	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR54.wiff	guot_K160125_sw_BR54.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR54.wiff	sum52
PXD004701-Sample-69	Homo sapiens	pleural effusion	Breast carcinoma	sum52	CVCL_3425	cell line	not available	not available	not available	not available	Female	3	cell line	run271	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_L160302_sw_BR139.wiff	guot_L160302_sw_BR139.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_L160302_sw_BR139.wiff	sum52
PXD004701-Sample-69	Homo sapiens	pleural effusion	Breast carcinoma	sum52	CVCL_3425	cell line	not available	not available	not available	not available	Female	4	cell line	run272	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR222.wiff	guot_K160125_sw_BR222.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR222.wiff	sum52
PXD004701-Sample-70	Homo sapiens	colon	colon adenocarcinoma	sw527	CVCL_3799	cell line	51Y	adult	not available	not available	Male	1	cell line	run273	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_L160226_BR196.wiff	guot_L160226_BR196.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_L160226_BR196.wiff	sw527
PXD004701-Sample-70	Homo sapiens	colon	colon adenocarcinoma	sw527	CVCL_3799	cell line	51Y	adult	not available	not available	Male	2	cell line	run274	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR55.wiff	guot_K160125_sw_BR55.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR55.wiff	sw527
PXD004701-Sample-70	Homo sapiens	colon	colon adenocarcinoma	sw527	CVCL_3799	cell line	51Y	adult	not available	not available	Male	3	cell line	run275	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_L160302_sw_BR140.wiff	guot_L160302_sw_BR140.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_L160302_sw_BR140.wiff	sw527
PXD004701-Sample-70	Homo sapiens	colon	colon adenocarcinoma	sw527	CVCL_3799	cell line	51Y	adult	not available	not available	Male	4	cell line	run276	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR223.wiff	guot_K160125_sw_BR223.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR223.wiff	sw527
PXD004701-Sample-71	Homo sapiens	pleural effusion	Invasive breast carcinoma of no special type	t47d	CVCL_0553	cell line	54Y	adult	not available	not available	Female	1	cell line	run277	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_L160226_BR197.wiff	guot_L160226_BR197.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_L160226_BR197.wiff	t47d
PXD004701-Sample-71	Homo sapiens	pleural effusion	Invasive breast carcinoma of no special type	t47d	CVCL_0553	cell line	54Y	adult	not available	not available	Female	2	cell line	run278	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR56.wiff	guot_K160125_sw_BR56.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR56.wiff	t47d
PXD004701-Sample-71	Homo sapiens	pleural effusion	Invasive breast carcinoma of no special type	t47d	CVCL_0553	cell line	54Y	adult	not available	not available	Female	3	cell line	run279	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR141.wiff	guot_K160125_sw_BR141.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR141.wiff	t47d
PXD004701-Sample-71	Homo sapiens	pleural effusion	Invasive breast carcinoma of no special type	t47d	CVCL_0553	cell line	54Y	adult	not available	not available	Female	4	cell line	run280	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR224.wiff	guot_K160125_sw_BR224.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR224.wiff	t47d
PXD004701-Sample-72	Homo sapiens	Axillary Lymph Node	Invasive breast carcinoma of no special type	uacc3199	CVCL_4042	cell line	58Y	adult	not available	not available	Female	1	cell line	run281	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_L160226_BR198.wiff	guot_L160226_BR198.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_L160226_BR198.wiff	uacc3199
PXD004701-Sample-72	Homo sapiens	Axillary Lymph Node	Invasive breast carcinoma of no special type	uacc3199	CVCL_4042	cell line	58Y	adult	not available	not available	Female	2	cell line	run282	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR57.wiff	guot_K160125_sw_BR57.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR57.wiff	uacc3199
PXD004701-Sample-72	Homo sapiens	Axillary Lymph Node	Invasive breast carcinoma of no special type	uacc3199	CVCL_4042	cell line	58Y	adult	not available	not available	Female	3	cell line	run283	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR142.wiff	guot_K160125_sw_BR142.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR142.wiff	uacc3199
PXD004701-Sample-72	Homo sapiens	Axillary Lymph Node	Invasive breast carcinoma of no special type	uacc3199	CVCL_4042	cell line	58Y	adult	not available	not available	Female	4	cell line	run284	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR227.wiff	guot_K160125_sw_BR227.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR227.wiff	uacc3199
PXD004701-Sample-73	Homo sapiens	breast	Invasive breast carcinoma of no special type	uacc893	CVCL_1782	cell line	57Y	adult	not available	not available	Female	1	cell line	run285	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_L160226_BR199.wiff	guot_L160226_BR199.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_L160226_BR199.wiff	uacc893
PXD004701-Sample-73	Homo sapiens	breast	Invasive breast carcinoma of no special type	uacc893	CVCL_1782	cell line	57Y	adult	not available	not available	Female	2	cell line	run286	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR58.wiff	guot_K160125_sw_BR58.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR58.wiff	uacc893
PXD004701-Sample-73	Homo sapiens	breast	Invasive breast carcinoma of no special type	uacc893	CVCL_1782	cell line	57Y	adult	not available	not available	Female	3	cell line	run287	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR143.wiff	guot_K160125_sw_BR143.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR143.wiff	uacc893
PXD004701-Sample-73	Homo sapiens	breast	Invasive breast carcinoma of no special type	uacc893	CVCL_1782	cell line	57Y	adult	not available	not available	Female	4	cell line	run288	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR228.wiff	guot_K160125_sw_BR228.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR228.wiff	uacc893
PXD004701-Sample-74	Homo sapiens	ascites	Invasive breast carcinoma of no special type	zr751	CVCL_0588	cell line	63Y	adult	not available	not available	Female	1	cell line	run289	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_L160226_BR200.wiff	guot_L160226_BR200.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_L160226_BR200.wiff	zr751
PXD004701-Sample-74	Homo sapiens	ascites	Invasive breast carcinoma of no special type	zr751	CVCL_0588	cell line	63Y	adult	not available	not available	Female	2	cell line	run290	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR60.wiff	guot_K160125_sw_BR60.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR60.wiff	zr751
PXD004701-Sample-74	Homo sapiens	ascites	Invasive breast carcinoma of no special type	zr751	CVCL_0588	cell line	63Y	adult	not available	not available	Female	3	cell line	run291	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_K160125_sw_BR144.wiff	guot_K160125_sw_BR144.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_K160125_sw_BR144.wiff	zr751
PXD004701-Sample-74	Homo sapiens	ascites	Invasive breast carcinoma of no special type	zr751	CVCL_0588	cell line	63Y	adult	not available	not available	Female	4	cell line	run292	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_L160226_BR153.wiff	guot_L160226_BR153.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_L160226_BR153.wiff	zr751
PXD004701-Sample-75	Homo sapiens	ascites	Invasive breast carcinoma of no special type	zr7530	CVCL_1661	cell line	47Y	adult	not available	not available	Female	1	cell line	run293	proteomic profiling by mass spectrometry	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Trypsin/P;AC=MS:1001313	not available	NT=CID;AC=MS:1000133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/01/PXD004701/guot_L160226_BR201.wiff	guot_L160226_BR201.wiff.scan	20 ppm	400m/z-1200m/z	100m/z-2000m/z	20 ppm	1	guot_L160226_BR201.wiff	zr7530
